id_director,name_director,id_film
10781,Michael Apted,11306
35155,John Gray,9625
27146,Robert Lieberman,10680
15890,James Foley,6346
83413,Norman Tokar,18660
87459,Norman Foster,35115
19032,John Hough,14821
5834,Robert Stevenson,14136
5834,Robert Stevenson,10869
5834,Robert Stevenson,22660
29715,David Swift,19186
29715,David Swift,31102
6592,Duwayne Dunham,6878
30099,Charles Barton,15944
35318,Ken Annakin,18444
5834,Robert Stevenson,20723
2087,Richard Fleischer,173
12962,Jon Turteltaub,864
56506,William Dear,24795
64864,Clyde Geronimi,11224
57314,Wolfgang Reitherman,81310
5837,Don DaGradi,15947
40345,Don Bluth,9078
9082,Harold D. Schuster,29682
8300,Kevin Reynolds,8367
5834,Robert Stevenson,433
5691,Samuel Armstrong,11360
25558,Don Chaffey,11114
5834,Robert Stevenson,12335
11429,Hamilton Luske,12092
67604,Ted Berman,10948
55117,Matthew Bright,11229
1744,Robert Wise,15121
1090,John McTiernan,562
57090,Brett Leonard,10163
11151,Nick Cassavetes,48862
1006852,Iara Lee,117036
12952,Christopher Hampton,47199
65452,Mike Leigh,11159
31,Tom Hanks,9591
59649,Michael Pressman,30500
54441,James Ivory,41843
46946,Joseph Bologna,55058
67570,Hettie MacDonald,10938
16938,Renny Harlin,11412
2042,Stephen Hopkins,10586
1158,Al Pacino,42314
884,Steve Buscemi,27845
54448,Ismail Merchant,108365
9200,John McNaughton,23223
5281,Spike Lee,49471
16566,George P. Cosmatos,38153
172,Michael Winterbottom,25147
1243,Woody Allen,9716
78997,Leon Ichaso,43777
6201,Baz Luhrmann,454
11694,Doug Liman,10218
8246,Barry Levinson,819
12114,Michael Cimino,38191
324,Scott Silver,56830
56852,Tad Stones,11238
11118,George Pollock,27256
30165,Mark Sandrich,31530
18738,George Stevens,66473
64114,Edward Dmytryk,28120
64114,Edward Dmytryk,1834
2891,Josef von Sternberg,26282
117083,Aaron Kim Johnston,37218
3451,Mel Stuart,252
71938,Jan Bucquoy,116356
25630,Jack Clayton,16372
1243,Woody Allen,11561
1243,Woody Allen,11302
8929,Charles Crichton,623
10707,Terry Jones,583
1927,Blake Edwards,12614
12964,Michael Ritchie,21711
1927,Blake Edwards,11575
6448,Arthur Penn,475
14520,John Sturges,11331
2636,Alfred Hitchcock,521
123827,Frédéric Mitterrand,21202
716,Emile Ardolino,88
138,Quentin Tarantino,500
1152,Oliver Stone,792
16544,Ted Kotcheff,8491
10491,Paul Verhoeven,402
1152,Oliver Stone,10537
17016,Neil Jordan,11386
15890,James Foley,9504
6349,Alan J. Pakula,15764
488,Steven Spielberg,601
1096170,Sam Henry Kass,67365
78053,Edwin L. Marin,25842
893,Tony Scott,2119
893,Tony Scott,744
144130,Michael Covert,136311
2765,Nicholas Ray,221
2746,Elia Kazan,702
56746,Greg Spence,25750
928583,Hugo Van Lawick,17642
939320,Michael Kreihsl,427043
1124024,Temístocles López,146341
57226,Claude Nuridsany,9305
47005,Alan Taylor,37616
18281,Donald Petrie,11112
39104,Abel Ferrara,21612
1114467,Chris Cullari,141210
229263,Benoît Jacquot,102461
107490,Jaco Van Dormael,36998
22558,Nils Gaup,200383
1086972,Peter Cohn,116844
3974,Miloš Forman,1630
53345,Rich Wilkes,26626
89814,R. J. Cutler,124837
21958,Mark Rydell,11816
1927,Blake Edwards,11843
16672,Ate de Jong,10379
2710,James Cameron,2756
11770,John Carpenter,790
11770,John Carpenter,1103
4600,Joe Dante,11298
20718,Claude Berri,4480
20718,Claude Berri,4481
259792,Gustavo Graef-Marino,49688
34611,Howard Zieff,10765
280,Terry Gilliam,762
1115333,Bruce LaBruce,44497
932368,Russ Hexter,85588
1415878,Sharon Pollack,278621
109635,Michael Ray Rhodes,99479
121585,Raúl Ruiz,55049
1080611,Susan W. Dryfoos,124829
159767,John L'Ecuyer,356054
65608,Leon Gast,10548
7314,Nick Park,531
3776,Jean-Luc Godard,104931
38494,Daniel Vigne,4483
83784,Jan Švankmajer,18919
40199,Anthony Mann,31556
40199,Anthony Mann,26167
40199,Anthony Mann,26174
12329,Vittorio De Sica,61461
70854,Jean Delannoy,117500
82389,Norman Z. McLeod,218713
89914,Elliott Nugent,217802
30008,Leo McCarey,127973
10249,Volker Schlöndorff,659
21377,Peter Medak,30892
933201,Martine Dugowson,86369
3776,Jean-Luc Godard,8074
1038016,Nina Menkes,124676
1201,Garry Marshall,38554
54839,Eric Red,49763
22020,Barbara Kopple,41326
82442,Phillip Rhee,36555
504,Tim Robbins,10608
65314,Giuseppe Tornatore,11216
30309,Peter Greenaway,7452
21175,Michel Blanc,64567
2419,Jean-Pierre Jeunet,892
1126,Krzysztof Kieślowski,1600
10723,Mike Newell,26561
240,Stanley Kubrick,975
3224,Stephen Frears,18129
36804,Peter Chelsom,54405
31155,Fred Olen Ray,150823
2239,Anthony Minghella,409
55916,Gabriele Salvatores,38251
53334,Jim Sheridan,10161
1884,Steven Soderbergh,1412
102445,John Sayles,41768
6201,Baz Luhrmann,10409
18533,Errol Morris,14285
309,Pedro Almodóvar,2469
50949,Alek Keshishian,10174
107831,Jennie Livingston,31225
3974,Miloš Forman,510
69500,Lou Adler,11455
12401,Gary Kurtz,1891
3026,Rob Reiner,2493
488,Steven Spielberg,85
280,Terry Gilliam,68
2710,James Cameron,679
4385,Sergio Leone,429
8966,Bruce Robinson,13446
39996,Sidney Lumet,389
12238,David Lean,947
240,Stanley Kubrick,185
8482,Robert Mulligan,595
1776,Francis Ford Coppola,28
4385,Sergio Leone,335
19800,Richard Marquand,1892
2303,Wim Wenders,144
15378,Carol Reed,1092
1032,Martin Scorsese,769
578,Ridley Scott,348
7623,Sam Raimi,766
59,Luc Besson,175
5026,Akira Kurosawa,11645
11401,John Woo,10835
2636,Alfred Hitchcock,539
4610,John Landis,525
1776,Francis Ford Coppola,240
240,Stanley Kubrick,600
7314,Nick Park,530
11181,Kenneth Branagh,10705
3974,Miloš Forman,279
8500,John Ford,3109
4385,Sergio Leone,311
1032,Martin Scorsese,1578
1243,Woody Allen,703
648,Philip Kaufman,9549
8452,Andrei Tarkovsky,1398
5231,Wolfgang Petersen,387
9577,George Roy Hill,9277
4964,Hal Ashby,343
91343,Hal Hartley,37291
6648,Ingmar Bergman,490
68687,Bill Forsyth,11235
2710,James Cameron,218
108,Peter Jackson,763
9181,Edward Zwick,9665
372,Tom Stoppard,18971
1243,Woody Allen,696
1223,Joel Coen,379
2690,Peter Weir,207
5342,Mike Nichols,37247
40,Orson Welles,1480
59,Luc Besson,9322
12238,David Lean,826
4415,Federico Fellini,422
3556,Roman Polanski,829
1744,Robert Wise,828
6593,John Huston,3090
108,Peter Jackson,9964
30008,Leo McCarey,3063
87565,Savage Steve Holland,13667
240,Stanley Kubrick,694
3026,Rob Reiner,235
68,Fritz Lang,832
7623,Sam Raimi,765
14520,John Sturges,5925
12114,Michael Cimino,11778
37451,Jean-Jacques Beineix,4485
1524,Harold Ramis,137
190,Clint Eastwood,33
13776,John Frankenheimer,982
55790,Allan Moyle,8428
2662,Frank Capra,212
24,Robert Zemeckis,105
18250,Jon Avnet,1633
8928,José López Rodero,11202
4429,Jim Jarmusch,1554
185,Katsuhiro Ōtomo,149
52968,Russell Mulcahy,8009
12955,Hank Moonjean,903
25950,Jean-Paul Rappeneau,11673
14639,Mel Brooks,3034
4429,Jim Jarmusch,339
607,Zhang Yimou,10404
13848,Charlie Chaplin,914
5691,Samuel Armstrong,756
4065,Fred Zinnemann,288
11435,Howard Hawks,910
7145,Michael Lehmann,2640
16187,Jeannot Szwarc,16633
10001,William Wyler,665
3026,Rob Reiner,11031
68993,Godfrey Reggio,11314
26502,Howard Deutch,15143
488,Steven Spielberg,89
4964,Hal Ashby,10322
4786,Richard Attenborough,783
648,Philip Kaufman,10644
54441,James Ivory,11257
63713,Martha Coolidge,14370
9168,Alan Parker,12104
8965,Roland Joffé,625
5306,Lasse Hallström,8816
12300,Fred M. Wilcox,830
23968,Phil Alden Robinson,2323
6593,John Huston,983
9577,George Roy Hill,642
2303,Wim Wenders,655
2303,Wim Wenders,10341
3026,Rob Reiner,639
92436,Keoni Waxman,266022
227875,John G. Young,168450
105802,Doug Pray,30180
110834,John Murlowski,31388
135163,Susan Streitfeld,41801
34721,Larry Bishop,66034
186758,Jon Sherman,348138
116799,Greta Schiller,96288
144256,Herb Gardner,61536
83555,Carl Prechezer,18762
7467,David Fincher,8077
4610,John Landis,814
52194,Tony Randel,41671
2087,Richard Fleischer,27214
1673596,Steve White,52263
110834,John Murlowski,33519
35256,Damiano Damiani,16235
13859,Stuart Rosenberg,11449
548847,Tom Bery,41848
18627,Paul Morrissey,25944
62556,Fred Walton,24913
1744,Robert Wise,49126
19304,John Schlesinger,32076
2636,Alfred Hitchcock,571
56141,Irvin S. Yeaworth Jr.,8851
178486,Jeffrey Bloom,37843
54839,Eric Red,32146
1744,Robert Wise,30346
1776,Francis Ford Coppola,6114
2917,James Whale,229
29648,Dan Curtis,13549
57851,Bernard Rose,9529
1032,Martin Scorsese,1598
18669,J. Lee Thompson,11349
1150,Brian De Palma,7340
1035,Paul Schrader,6217
5140,Wes Craven,377
9076,F.W. Murnau,653
59622,Augusto Caminito,28198
7187,Richard Donner,794
19450,Bob Rafelson,31640
1979,Kevin Spacey,8744
10400,Barbra Streisand,25189
42,Lars von Trier,145
22676,Ole Bornedal,2212
2388,Jonathan Frakes,199
33433,Scott Hicks,7863
879,Billy Bob Thornton,12498
13581,Brian Levant,9279
15189,Michelangelo Antonioni,53234
69237,Joe Berlinger,17204
14911,Penny Marshall,21539
95972,Hans Petter Moland,85589
37626,Patrice Leconte,12709
55476,Nicholas Hytner,20539
18356,Stephen Herek,11674
236579,Curzio Malaparte,199512
9888,Claire Denis,64900
16938,Renny Harlin,1573
1744,Robert Wise,152
1788,Nicholas Meyer,174
1748,William Shatner,172
1788,Nicholas Meyer,154
1749,Leonard Nimoy,157
1749,Leonard Nimoy,168
510,Tim Burton,364
56828,Christopher Cain,11967
32277,Geoff Murphy,9086
8876,Randal Kleiser,621
56755,Patricia Birch,9037
56998,Dwight H. Little,10173
63937,Albert Pyun,55687
1202000,Daniel J. Sullivan,168535
12989,Andrew Davis,8845
86004,Joseph H. Lewis,46681
488,Steven Spielberg,578
16187,Jeannot Szwarc,579
8558,Joe Alves,17692
13426,Peter Segal,17795
510,Tim Burton,75
13235,Alexander Payne,13891
11649,Cameron Crowe,9390
1223,Joel Coen,378
8246,Barry Levinson,10896
23968,Phil Alden Robinson,2322
5657,Anjelica Huston,41240
4786,Richard Attenborough,26949
59635,Jerry Zaks,9819
1495632,Martin Donovan,49799
3026,Rob Reiner,31908
39996,Sidney Lumet,46027
17403,Mike Judge,3179
19069,Claude Chabrol,1802
5140,Wes Craven,4232
638,Michael Mann,9361
9248,Nora Ephron,2928
68319,Robert Harling,30285
11181,Kenneth Branagh,10549
2589,Terry George,58102
69099,Dan Ireland,18451
13,Albert Brooks,27265
96627,André Téchiné,49935
9168,Alan Parker,8818
10757,Jane Campion,36758
14132,Nicolas Roeg,36040
118441,Murray Lerner,74239
56998,Dwight H. Little,9415
88970,Ralph Ziman,55146
6448,Arthur Penn,303693
64061,Fred Schepisi,12145
1174031,George T. Miller,42424
101767,Robert Butler,34314
28741,Michael Rymer,2892
44916,Stanley Tong,9404
5058,Roger Christian,85242
17494,Dennis Dugan,9622
52038,Thomas Carter,8860
5005,François Dupeyron,197537
16838,Steven Paul,66597
2355,Andrew Birkin,14832
21370,Roger Donaldson,9619
34651,Peter Baldwin,40506
68928,E. Max Frye,31000
34682,Jeremiah S. Chechik,4104
122449,Steve James,26306
932805,Stefan Schwietert,203829
72646,Tomás Gutiérrez Alea,43775
42111,Bryan Spicer,14908
11688,Jan Svěrák,784
6198,Vondie Curtis-Hall,12489
13524,Christopher Guest,16448
71871,Sergei Bodrov Jr.,55936
29009,Ken Kwapis,17894
564,Richard Linklater,28059
58922,Craig Rosenberg,58911
60865,R. Paul Miller,17949
17167,Andy Tennant,1968
1035,Paul Schrader,61563
190,Clint Eastwood,66
47974,Bob Spiers,20735
69353,Stephen Kessler,11419
1895,Carl Reiner,25796
5602,David Lynch,638
6482,John Singleton,25624
10723,Mike Newell,9366
82307,Merzak Allouache,60083
88060,Jeff Pollack,21915
107131,Peter Spirer,90928
33541,Mark Christopher,50091
17784,John Irvin,18420
57691,Tamra Davis,19952
58072,John Pasquin,9446
6495,Mira Nair,28005
31024,Betty Thomas,9403
120515,Theodore Witcher,27322
13015,Phillip Noyce,10003
19684,Bille August,9311
3224,Stephen Frears,11844
224,David Cronenberg,884
54733,Greg Mottola,49806
4499,Tom Shadyac,1624
112674,Rolf de Heer,88423
16395,Gregory Nava,16052
6349,Alan J. Pakula,4477
61411,Mark Dindal,24662
68750,Robert Townsend,18423
142513,Emma-Kate Croghan,76996
50099,Shuki Levy,6499
57851,Bernard Rose,50512
26760,Tsui Hark,9405
19969,Pat O'Connor,12723
26648,Luis Llosa,9360
58294,George Armitage,9434
51575,Leslie Greif,118991
1215282,Lynne Stopkewich,21626
2691,Tom Schulman,13982
1016352,Angela Pope,93946
5696,Bruce Beresford,77223
356,Jack Green,31465
73622,Alex Sichel,12793
1032175,Seth Zvi Rosenfeld,102878
48663,Nana Dzhordzhadze,105763
58178,David Mirkin,9611
20640,Chen Kaige,47694
8843,Mick Jackson,10357
61335,Peter Duncan,9977
6737,Jay Roach,816
7213,Jonathan Mostow,2163
938945,Gregor Nicholas,124680
74063,Daniel Taplitz,16399
974866,Mo Ogrodnik,124843
2628,Kiefer Sutherland,31017
92108,L.A. Puopolo,24645
17268,Ronny Yu,49478
8858,Ivan Reitman,12499
59,Luc Besson,18
19224,Gregg Araki,1811
4724,Kevin Bacon,109614
141825,Rusty Cundieff,60082
39298,Margarethe von Trotta,105045
6817,Agnès Varda,53023
171000,Joe Mantello,64802
68707,Masayuki Suo,11239
83284,Dee McLachlan,50850
36083,Kevin Allen,15321
2171,Griffin Dunne,2058
55299,Mark Herman,9450
8403,David Hare,125021
488,Steven Spielberg,330
118020,Jacques Doillon,38523
1884,Steven Soderbergh,16375
79983,Dale Rosenbloom,33660
2880,Emilio Estevez,59232
133420,Clare Peploe,45671
21217,Jonathan Lynn,17770
1901,Caroline Thompson,15170
12786,Simon West,1701
1143633,Julia Dyer,201445
30309,Peter Greenaway,26422
222216,Laetitia Masson,124642
2209,Jan de Bont,1639
563363,Robert Patton-Spruill,49235
66496,Adrienne Shelly,106129
60050,Dana Lustig,107743
5572,Joel Schumacher,415
66548,Paul Weiland,65889
7847,Jim Wilson,11103
15810,Ron Clements,11970
56435,Stephen T. Kay,34941
1078811,Yvonne Rainer,407992
3045,P.J. Hogan,8874
58608,Shinya Tsukamoto,17991
17520,Cédric Klapisch,11956
3776,Jean-Luc Godard,266
11401,John Woo,754
68185,Eric Schaeffer,37567
120226,Mohsen Makhmalbaf,43771
41040,Tony Gatlif,124834
1284919,Scott Michell,249358
3776,Jean-Luc Godard,111367
5174,Barry Sonnenfeld,607
63713,Martha Coolidge,18080
56506,William Dear,38225
12964,Michael Ritchie,17834
24,Robert Zemeckis,686
181826,Shirley Barrett,65046
578,Ridley Scott,4421
8328,John Milius,9387
54967,Sam Weisman,10603
366,James Mangold,2142
4014,Paul W.S. Anderson,8413
87130,Mark A.Z. Dippé,10336
1270,Charles Martin Smith,20737
58463,Glenn Gordon Caron,9413
58689,Neil LaBute,14585
64099,Sam Pillsbury,18519
65452,Mike Leigh,49462
7187,Richard Donner,8834
23393,Barbet Schroeder,9458
19142,Kenneth Johnson,8854
11151,Nick Cassavetes,38295
1103,Bill Duke,22073
80307,Andy Cadiff,37244
10828,Guillermo del Toro,4961
11091,Brett Ratner,9416
58838,Marco Brambilla,26180
70765,John Nicolella,17832
2447,Peter Kohn,9772
8300,Kevin Reynolds,6072
1090,John McTiernan,1669
5216,Gus Van Sant,468
18139,Tony Vitale,32519
61069,Miguel Arteta,108401
7908,Frank Oz,10806
7256,Lee Tamahori,9433
51984,Mimi Leder,6623
323,Curtis Hanson,2118
2352,Jean-Jacques Annaud,978
5501,Gary Fleder,9437
66121,"George Tillman, Jr.",29461
586698,Matthew Harrison,56651
11419,Robert Kurtzman,10351
3047,Jocelyn Moorhouse,66588
7467,David Fincher,2649
77211,Félix Enríquez Alcalá,14289
1152,Oliver Stone,10155
533977,John Patrick Kelley,75250
59438,Mark Joffe,20457
25735,Christian Duguay,18355
65115,Keith Samples,33657
138322,Victor Nunez,55306
1614,Ang Lee,68924
115362,Gavin Wilding,36434
19303,Kevin Smith,2255
229097,Lionel C. Martin,28353
57630,Peter Cattaneo,9427
1112916,Nancy Meckler,172545
18844,John Madden,17589
33254,Jim Gillespie,3597
18596,Taylor Hackford,1813
76418,Stuart Gillard,36797
28487,Andy Wilson,12628
54050,Mark Waters,33344
18533,Errol Morris,25099
1128,Agnieszka Holland,45019
43468,Guy Ferland,63437
4429,Jim Jarmusch,62422
8685,Andrew Niccol,782
77104,Charles Sturridge,29911
55116,Joe Chappelle,9827
20237,Beeban Kidron,1959
1286930,John O'Hagan,251481
2034,Danny Boyle,8067
66800,Morgan J. Freeman,125052
51864,Kasi Lemmons,45153
7671,Jeb Stuart,10871
21155,Jim Kouf,14398
8858,Ivan Reitman,10890
9888,Claire Denis,99002
141450,Mel Smith,1281
59874,Robert Downey Sr.,32332
27436,Costa-Gavras,9770
6111,Mike Figgis,12616
57206,Sally Potter,34838
172,Michael Winterbottom,14905
74429,Josh Pate,14583
1776,Francis Ford Coppola,11975
4762,Paul Thomas Anderson,4995
2690,Peter Weir,9281
12840,John Badham,45928
10491,Paul Verhoeven,563
39996,Sidney Lumet,61337
39819,Wayne Wang,19931
88077,Alex Zamm,31535
7791,Peter Howitt,10215
26714,John R. Leonetti,9823
2690,Peter Weir,37165
1978,Iain Softley,45609
13496,Marleen Gorris,38904
3192,Billy Hopkins,45565
18250,Jon Avnet,9407
30365,Michael Caton-Jones,4824
12881,Gary Goldman,9444
15148,Jon Amiel,9414
2419,Jean-Pierre Jeunet,8078
105287,Scott Harris,29938
488,Steven Spielberg,11831
3087,Robert Duvall,2895
78725,Agnès Merlet,39177
84896,Sean Mathias,19601
77465,Ash Baron-Cohen,124606
240071,Louis Saïa,42832
17016,Neil Jordan,22797
1243,Woody Allen,2639
56911,Les Mayfield,9574
42111,Bryan Spicer,10371
5216,Gus Van Sant,489
125543,Michael Lindsay-Hogg,167738
1215,Raja Gosnell,9714
58809,Martin Kitrosser,170430
190,Clint Eastwood,8197
1704,Gore Verbinski,6283
1058100,Cindy Sherman,49728
1473981,Ronit Ravich-Boss,4233
56983,Rodney Gibbons,191874
56205,Atom Egoyan,10217
98120,Bret McCormick,438108
2710,James Cameron,597
1724,Roger Spottiswoode,714
1352792,Seth Michael Donsky,52537
49855,Gaël Morel,12799
4137,Richard Friedenberg,62394
1269,Kevin Costner,9922
4135,Robert Redford,547
4566,Alan Rickman,25994
138,Quentin Tarantino,184
1032,Martin Scorsese,9746
44916,Stanley Tong,9438
1223,Joel Coen,115
72427,Alan Rudolph,26941
96972,Alain Berliner,27103
11218,Alfonso Cuarón,9410
129952,Sean McNamara,32302
105294,George Mendeluk,216794
57777,Darin Scott,88863
656971,Joseph Dorman,154821
4501,Dean Semler,41417
58448,Penelope Spheeris,12538
8246,Barry Levinson,586
21085,Alex Proyas,2666
72624,John Duigan,46338
41795,Manny Coto,54007
30149,Mikael Salomon,11258
57691,Tamra Davis,9490
17812,Gregory Hoblit,9411
94155,Stefan Schwartz,25719
56746,Greg Spence,9033
12453,Wong Kar-wai,11220
69719,Bruno Barreto,21253
47974,Bob Spiers,6116
7775,Stephen Sommers,9457
138653,Brian Evans,281289
18694,Bret Michaels,43911
65401,Charlie Peters,39424
107762,Alexander Sokurov,44361
20907,Antoine Fuqua,11702
28898,Michael Radford,2923
72182,Mark Pavia,12238
4610,John Landis,11568
58608,Shinya Tsukamoto,41577
1214641,Millicent Shelton,66894
57370,Frank Coraci,11003
8246,Barry Levinson,10153
939416,Michael Paxton,49645
44644,Robert Dornhelm,47112
1214449,Roberto Benabib,102732
10249,Volker Schlöndorff,30949
3388,James L. Brooks,2898
39104,Abel Ferrara,9558
22140,Kari Skogland,320011
6729,Robert Benton,26269
2523,Stuart Baird,11808
27889,Stephan Elliott,6970
228797,Richard Kwietniowski,47452
139593,Jorge Fons,18205
42113,Zalman King,36943
86557,David Breashears,21736
974699,Jonathan Darby,17941
41472,Peter O'Fallon,10668
2460,Randall Wallace,9313
564,Richard Linklater,42807
9200,John McNaughton,617
120218,John Roberts,36568
60295,John N. Smith,37272
3317,Takeshi Kitano,5910
5342,Mike Nichols,9440
36187,Bob Gosse,53092
11614,M. Night Shyamalan,32911
52358,Boaz Yakin,44308
122458,Howard Goldberg,124821
56381,James Toback,32456
12833,Edward Burns,93350
16294,Jonathan Demme,62695
15798,Lesli Linka Glatter,32144
55476,Nicholas Hytner,17127
72258,Steve Boyum,40688
15912,Stephen Gyllenhaal,17133
9778,Ice Cube,19848
104507,Steve Gomer,17644
17087,Michael Moore,1774
39819,Wayne Wang,30265
2042,Stephen Hopkins,2157
558905,Craig Lahiff,70581
23213,Harold Becker,8838
1255,David Mamet,29193
11887,Brad Silberling,795
78188,Whit Stillman,16980
26502,Howard Deutch,27472
7145,Michael Lehmann,47881
5281,Spike Lee,9469
9789,Robert Altman,12488
17278,Nick Gomez,98499
121829,Barnet Kellman,81367
309,Pedro Almodóvar,267
51851,Jake Kasdan,16148
64,Gary Oldman,21252
568291,John Johnson,73135
18357,Peter Hewitt,9449
48965,Anthony Hickox,6264
87033,Julie Davis,90414
97618,David DeCoteau,188870
84714,Juan José Campanella,215373
55948,Alan Smithee,78149
183036,Doug Ellin,15513
1213162,Todd Holland,31220
92561,Nick Broomfield,13907
6400,Tom DiCillo,29825
62410,Sammo Hung,10622
119294,Abbas Kiarostami,30020
123150,Mike van Diem,17139
7736,Pål Sletaune,34582
21377,Peter Medak,10216
8108,John Warren,9771
16376,Larry David,24560
22020,Barbara Kopple,76330
58036,Kirk Wong,9448
47924,Carl Schenkel,38618
40230,Kevin Hooks,18316
77919,Tim McCanlies,78373
526847,Leonid Boyko,77514
172,Michael Winterbottom,49474
19684,Bille August,4415
1069294,James F. Robinson,39467
145134,Jill Sprecher,55561
51984,Mimi Leder,8656
